application_id,annual_income,credit_score,loan_amount,years_in_business,num_employees,previous_loans,debt_to_income_ratio,monthly_revenue,loan_purpose,industry,has_collateral,education_level,geographic_region,default,loan_to_income,rev_to_loan_ratio,rev_per_employee,credit_tier,default_probability,decision_tier
3647,29960.309831636736,668.3408773963514,10115.481620954137,0.1815506532202947,12,1,0.1210514925589962,7077.9588934968,equipment,healthcare,yes,high_school,midwest,0,0.3376294062978162,8.396585541317025,7077.958893496801,Average,0.05,🟢 Low Risk (Auto-Approve)
3648,14840.888587330604,600.8418022184443,3787.419010537115,1.816523747647595,14,3,0.186860241682848,7208.535520725823,business_expansion,retail,yes,bachelors,southwest,0,0.2552016335309171,22.839412805408738,6178.744732050705,Subprime,0.12,🟢 Low Risk (Auto-Approve)
3649,52298.07393173269,719.5072915895514,13416.542735474051,0.5926940963191363,5,4,0.1255638759636252,14124.690470733936,working_capital,healthcare,yes,bachelors,west,0,0.25653990150741196,12.633380222510683,33899.25712976145,Average,0.03,🟢 Low Risk (Auto-Approve)
3650,47725.002092187824,705.7906605802648,90068.01143934685,2.970015819920366,8,1,0.8029610144725866,,working_capital,manufacturing,yes,high_school,southeast,1,1.8872290726225074,,,Average,0.87,🔴 High Risk (Auto-Reject)
3651,8810.55174929703,631.8546873756993,2185.5867756403177,0.632034188161924,3,0,0.2379386022453773,2375.1724307358445,working_capital,manufacturing,no,bachelors,west,0,0.24806468854969266,13.040923145446742,9500.689722943378,Subprime,0.09,🟢 Low Risk (Auto-Approve)
3652,24739.109451675955,663.2296666983182,16210.894956728836,1.97216848815528,2,1,0.2932112904691714,10675.671746787944,working_capital,retail,yes,bachelors,southeast,0,0.6552739898901505,7.90259028285666,64054.03048072767,Average,0.23,🟡 Medium Risk (Manual Review)
3653,57631.86610793745,793.6951549897952,15920.404736767294,0.6906061880154362,8,3,0.4832130835701672,5747.942052493611,real_estate,services,no,bachelors,northeast,0,0.2762430893171205,4.332509491459642,8621.913078740417,Elite,0.12,🟢 Low Risk (Auto-Approve)
3654,81324.25623682448,764.974682177201,13620.722195623626,0.6021108992201669,9,2,0.1572560318626857,12878.184069810137,working_capital,manufacturing,yes,masters,southeast,0,0.1674865879616372,11.345816074816883,17170.912093080184,Elite,0.03,🟢 Low Risk (Auto-Approve)
3655,97309.12534584098,744.8143270850247,22872.251123001188,0.8547519973781993,15,2,0.4128881832876424,2128.742875906694,equipment,retail,yes,masters,southeast,0,0.2350473405419295,1.1168517857514868,1702.9943007253553,Average,0.12,🟢 Low Risk (Auto-Approve)
3656,86003.66753366242,768.821544502038,31799.83975879778,0.0888934621210365,11,3,0.3714605146807694,7424.60642858329,business_expansion,services,no,high_school,northeast,0,0.36974981033629883,2.8017523930557,8099.570649363589,Elite,0.07,🟢 Low Risk (Auto-Approve)
3657,49933.64049276184,622.3110335287433,46906.144339341074,3.777557389788796,10,1,0.4538447944535473,12233.243223426389,business_expansion,technology,yes,bachelors,southwest,0,0.9393696088740091,3.1296308990801793,14679.891868111667,Subprime,0.19,🟢 Low Risk (Auto-Approve)
3658,12414.68603965534,797.8239414907662,112733.30399576944,1.0989915551972338,8,1,0.3189392813305826,6600.928246670514,working_capital,food,no,bachelors,northeast,1,9.080640753674603,0.7026418649365473,9901.392370005771,Elite,0.98,🔴 High Risk (Auto-Reject)
3659,41773.2100920826,796.6677251181343,41916.72819942546,3.5930583603868165,12,3,0.4332493968045094,12879.41354178782,working_capital,services,yes,bachelors,southeast,0,1.003435649475501,3.687142798124503,12879.41354178782,Elite,0.07,🟢 Low Risk (Auto-Approve)
3660,2873.200494431816,815.125321072404,54574.42877982048,3.179428801999663,11,1,0.2114690783005923,12184.31376829758,business_expansion,healthcare,no,bachelors,northeast,1,18.99429882654699,2.679125892631137,13291.978656324633,Elite,0.99,🔴 High Risk (Auto-Reject)
3661,57838.66180720974,617.2579184949952,16752.164907272407,0.2051984026179572,9,0,0.4067201270065506,,real_estate,retail,no,bachelors,southwest,0,0.28963610816431795,,,Subprime,0.16,🟢 Low Risk (Auto-Approve)
3662,28692.82598528503,749.8980173162532,23457.19015155929,1.1220508885593,7,2,0.6537450201973247,1058.1646183942046,equipment,retail,no,bachelors,southeast,0,0.8175280526076166,0.5413255099475915,1813.9964886757791,Average,0.31,🔴 High Risk (Auto-Reject)
3663,5218.289241488496,809.6420608664343,21365.342596384125,2.510086526592498,8,1,0.3077316091129754,,business_expansion,healthcare,yes,masters,southwest,1,4.09431934637064,,,Elite,0.93,🔴 High Risk (Auto-Reject)
3664,65907.02767203038,781.5528720163732,14228.934469134068,7.517821948034159,13,1,0.1910211246963488,14892.574624867388,real_estate,healthcare,yes,masters,northeast,1,0.21589404000952303,12.559682236647792,13746.99196141605,Elite,0.58,🔴 High Risk (Auto-Reject)
3665,130205.0817008694,788.0010054470085,26224.68071707962,1.5390826910143456,12,2,0.164386873988507,17138.405058450513,equipment,manufacturing,no,masters,southwest,0,0.20141057764033884,7.842263664528173,17138.405058450513,Elite,0.04,🟢 Low Risk (Auto-Approve)
3666,10537.920461824882,659.1474952963002,6661.490112895823,2.108329452848922,10,3,0.1655346032487219,21248.320531628844,equipment,retail,no,bachelors,southwest,0,0.6321446567212212,38.27669816486504,25497.984637954614,Average,0.42,🔴 High Risk (Auto-Reject)
3667,69880.48372696768,849.7383584292395,16027.44702387314,4.1607893308655495,10,1,0.4335680546344441,14564.640019691917,working_capital,retail,yes,high_school,northeast,0,0.22935512419310808,10.904773541036937,17477.5680236303,Elite,0.03,🟢 Low Risk (Auto-Approve)
3668,36259.47192599952,819.0816372561449,60111.56199984352,4.87815762976143,12,1,0.044982466033614,6956.090991911516,business_expansion,food,no,phd,midwest,1,1.6578168077715738,1.3886362144965636,6956.090991911516,Elite,0.78,🔴 High Risk (Auto-Reject)
3669,25903.06316074838,790.0259594028505,28968.51006491741,7.705145368349918,5,5,0.1550346733192563,,business_expansion,manufacturing,yes,bachelors,northeast,0,1.118343027044546,,,Elite,0.1,🟢 Low Risk (Auto-Approve)
3670,25954.41850950868,757.7702994759861,60776.83935075693,2.0626253844563656,11,5,0.2674051379874466,14310.6677714149,working_capital,services,no,bachelors,northeast,1,2.3416760166863564,2.825550243998334,15611.637568816253,Elite,0.92,🔴 High Risk (Auto-Reject)
3671,36252.30457035493,,29397.348973473563,0.6464114300006618,4,0,0.3883059628369112,13868.725462123704,equipment,manufacturing,no,bachelors,southwest,0,0.810909797925317,5.661214747481356,41606.17638637111,Subprime,0.23,🟡 Medium Risk (Manual Review)
3672,36142.895914534296,664.5798053120977,21416.219373604537,4.337129822330858,9,1,0.3341041541320824,7382.623661471203,working_capital,services,no,high_school,northeast,1,0.5925429833914427,4.136653738560566,9843.498215294938,Average,0.6,🔴 High Risk (Auto-Reject)
3673,48410.94263934722,692.2658558134365,10359.08136289347,0.4025671622991296,11,5,0.1140430436391036,7425.359442822971,working_capital,technology,yes,masters,west,0,0.21398222794517258,8.601565157413464,8100.392119443241,Average,0.01,🟢 Low Risk (Auto-Approve)
3674,23693.705272694937,755.5552458835981,24798.70995819624,1.625619508598295,9,2,0.2217945275777509,4006.3200389369167,business_expansion,retail,yes,bachelors,northeast,0,1.0466370570910548,1.938642798286103,5341.76005191589,Elite,0.1,🟢 Low Risk (Auto-Approve)
3675,28296.074158986623,840.7552024141178,14426.017304626916,2.9683029102858987,10,2,0.2152502159263107,16101.732197501047,working_capital,services,yes,bachelors,west,0,0.5098239856020917,13.393910619255951,19322.078637001257,Elite,0.04,🟢 Low Risk (Auto-Approve)
3676,74616.44328379836,743.2315999097175,7895.989527860423,3.5315660334982995,8,2,0.6257260085993912,6993.912104899617,working_capital,technology,no,bachelors,northeast,0,0.10582103863927934,10.629059849011362,10490.868157349425,Average,0.06,🟢 Low Risk (Auto-Approve)
3677,21790.88754576466,798.1254704760122,11408.737734301752,3.96183130730393,10,0,0.2211050097372017,10642.024935035224,business_expansion,retail,yes,bachelors,west,1,0.5235554407933782,11.193552012021824,12770.429922042269,Elite,0.55,🔴 High Risk (Auto-Reject)
3678,60639.82804799307,827.7949169159826,36350.524768870295,0.6452746359712971,9,1,0.4865079814565504,8639.73089205604,business_expansion,food,yes,masters,southeast,0,0.5994496676359449,2.8521395870867527,11519.641189408056,Elite,0.12,🟢 Low Risk (Auto-Approve)
3679,37809.91902726623,833.0585901152378,58869.3660531608,11.994246550408562,9,4,0.3564868921122157,26587.93022013565,working_capital,services,no,bachelors,midwest,0,1.5569820715751272,5.419714599160308,35450.57362684754,Elite,0.33,🔴 High Risk (Auto-Reject)
3680,31720.673396792125,837.1304363294245,38591.16853348885,0.5895726927573625,9,2,0.1572682746824494,8471.901991647188,working_capital,technology,yes,bachelors,southwest,0,1.2165936091820653,2.634354640273324,11295.869322196251,Elite,0.15,🟢 Low Risk (Auto-Approve)
3681,158529.52006183375,835.646971203776,10839.796971630554,0.303021367174693,11,4,0.131152310132773,4981.0334723657,working_capital,retail,no,high_school,southwest,0,0.06837715125487379,5.5141624723066425,5433.854697126218,Elite,0.04,🟢 Low Risk (Auto-Approve)
3682,15191.54912710368,780.7043475337284,29001.672354400973,3.272382408034767,4,1,0.3195322633488426,7320.399480161992,working_capital,manufacturing,yes,masters,southwest,1,1.9090661598597771,3.0289561473724307,21961.198440485976,Elite,0.77,🔴 High Risk (Auto-Reject)
3683,136212.7655509764,760.4163657245438,19705.780830532294,7.223836821175149,6,1,0.0227408934994057,15962.304199834847,real_estate,manufacturing,yes,high_school,west,0,0.14466911930627813,9.720378605918153,31924.608399669694,Elite,0.0,🟢 Low Risk (Auto-Approve)
3684,89707.33430292115,834.519349980031,32821.06343467453,2.458742663212458,8,1,0.3127257370430472,,working_capital,services,yes,high_school,west,0,0.3658682279404859,,,Elite,0.17,🟢 Low Risk (Auto-Approve)
3685,29347.22973432753,701.81113610972,16003.761165073229,2.715180354739676,12,1,0.5294698692078854,12897.229543677056,business_expansion,services,yes,bachelors,west,0,0.5453244244840455,9.670648851089405,12897.229543677056,Average,0.16,🟢 Low Risk (Auto-Approve)
3686,91497.03158171797,792.8712308487261,44780.939196584026,2.3197205300668484,4,1,0.3055594498068969,,business_expansion,healthcare,yes,high_school,midwest,0,0.48942504934260306,,,Elite,0.09,🟢 Low Risk (Auto-Approve)
3687,1362.3926935737245,672.1631296710586,44785.14550188331,0.1310664062072139,11,1,0.6121312825923757,10602.607765855872,equipment,services,no,phd,west,1,32.872420494568516,2.8409261991773618,11566.481199115497,Average,0.96,🔴 High Risk (Auto-Reject)
3688,26977.54784231205,598.6532500384997,40845.210949679225,3.430624109326758,9,0,0.2436331476171944,11686.089626205763,equipment,technology,no,bachelors,southeast,0,1.5140446117796107,3.4332807262823173,15581.452834941017,Subprime,0.2,🟡 Medium Risk (Manual Review)
3689,22071.01605075658,729.595967200559,27748.621374531653,1.3304315400313689,6,1,0.1736458884635117,4293.935146906974,business_expansion,services,no,high_school,southeast,0,1.2572425895898185,1.85692907288636,8587.870293813949,Average,0.23,🟡 Medium Risk (Manual Review)
3690,66477.46511969979,787.4114648644043,45760.3394687207,8.231364578598443,6,2,0.2429600316714081,2596.936975806692,real_estate,manufacturing,yes,high_school,southwest,0,0.6883586699090333,0.6810098891635588,5193.873951613384,Elite,0.15,🟢 Low Risk (Auto-Approve)
3691,82449.80102152638,718.0276025802511,6425.297333197915,0.6202978760278435,12,1,0.4943322671439207,29246.48692797795,equipment,services,no,masters,southeast,0,0.07792981006128041,54.62126107727706,29246.48692797795,Average,0.0,🟢 Low Risk (Auto-Approve)
3692,65696.92491623238,716.9909433911869,18843.974981385498,1.079106199089389,13,2,0.0525677122919329,,business_expansion,healthcare,no,bachelors,northeast,0,0.28683191801462127,,,Average,0.05,🟢 Low Risk (Auto-Approve)
3693,54969.68593183083,786.7063815687177,55288.53107647432,2.108712368566863,14,0,0.1093249692991003,12692.53684630307,business_expansion,retail,no,bachelors,southeast,0,1.0058003814145655,2.754828880242146,10879.317296831203,Elite,0.08,🟢 Low Risk (Auto-Approve)
3694,95721.20393933282,816.5178254012746,10793.489255391896,1.9465587154169115,11,2,0.2743322975810783,6999.26406146194,business_expansion,retail,no,bachelors,southwest,0,0.11275964792746136,7.781651211223046,7635.560794322117,Elite,0.03,🟢 Low Risk (Auto-Approve)
3695,86530.57164587942,715.2289275984459,47274.10634883981,1.5340009667741947,9,1,0.2560225845239424,5994.208415622115,equipment,services,yes,bachelors,midwest,0,0.5463283721539011,1.5215623634783038,7992.277887496153,Average,0.09,🟢 Low Risk (Auto-Approve)
3696,28735.19577321756,810.7111536589308,30330.72679727121,1.1323955896475475,13,2,0.3509310045612068,3376.766379472575,real_estate,services,no,high_school,southeast,1,1.055525322905256,1.335978422954128,3117.0151195131466,Elite,0.53,🔴 High Risk (Auto-Reject)
3697,31586.404718771468,783.2038100707305,23151.417801743653,0.4776369832399563,13,1,0.0856907751396357,7895.554724581002,equipment,manufacturing,no,masters,northeast,0,0.732955143450847,4.0924775107223095,7288.204361151695,Elite,0.21,🟡 Medium Risk (Manual Review)
3698,83128.15393976802,758.6225642759523,19100.32737781456,5.159799311912982,10,0,0.614744727322785,25925.48656536777,business_expansion,technology,yes,bachelors,midwest,0,0.22976965651918652,16.287984631392725,31110.583878441324,Elite,0.09,🟢 Low Risk (Auto-Approve)
3699,48046.19777369889,780.0312722630347,10837.2313671254,1.7868082444310147,12,3,0.1824030006207859,4840.55645594348,equipment,manufacturing,no,phd,midwest,0,0.22555856382579018,5.35991855332414,4840.55645594348,Elite,0.01,🟢 Low Risk (Auto-Approve)
3700,50627.11404624885,715.1746915195749,47522.92954891759,2.5526086073915075,6,2,0.0619675043436533,5737.783791376037,business_expansion,manufacturing,no,bachelors,northeast,0,0.9386853357966342,1.4488459812991616,11475.567582752074,Average,0.09,🟢 Low Risk (Auto-Approve)
3701,55758.12926120413,756.4231931687007,28719.127012741043,2.3726297529806013,8,0,0.1906264057702138,5161.091258872593,equipment,technology,no,high_school,southwest,0,0.5150661866398643,2.156510366035671,7741.63688830889,Elite,0.08,🟢 Low Risk (Auto-Approve)
3702,8172.056053323099,839.8333678546899,55400.89717560141,2.5704517051487983,6,2,0.3580323577164967,7146.093479321535,real_estate,healthcare,no,bachelors,west,1,6.77930949250808,1.5478652174178895,14292.18695864307,Elite,0.94,🔴 High Risk (Auto-Reject)
3703,27620.194514832445,759.6946366794295,39186.94122797537,3.660716869799797,9,1,0.2829622874599384,20149.42531550779,working_capital,technology,no,high_school,midwest,1,1.4187786116760115,6.170246929440835,26865.90042067705,Elite,0.85,🔴 High Risk (Auto-Reject)
3704,70654.6734972911,762.4790280844765,25846.601013313408,2.9777420545468942,6,4,0.4506103178493133,3066.644493493897,real_estate,technology,no,masters,southwest,0,0.36581587224098294,1.4237745962407773,6133.288986987794,Elite,0.24,🟡 Medium Risk (Manual Review)
3705,27418.29574724275,723.7519359014724,17277.09217147145,0.9602146515177024,11,2,0.2630695012418724,16561.94158825938,real_estate,food,no,bachelors,southeast,0,0.6301300536963125,11.50328406462313,18067.572641737504,Average,0.18,🟢 Low Risk (Auto-Approve)
3706,41343.72028204247,689.0244242704157,9924.81879874865,2.420358444937847,8,2,0.1964467202128563,8443.432754516089,equipment,food,yes,phd,southwest,0,0.2400562583880355,10.20887082260564,12665.149131774133,Average,0.01,🟢 Low Risk (Auto-Approve)
3707,70327.72411324082,672.028904709535,7868.272962928761,0.8411777386028971,13,3,0.220707276861967,9658.689555643396,business_expansion,services,no,masters,southeast,0,0.11188010222340433,14.73058639599844,8915.71343597852,Average,0.0,🟢 Low Risk (Auto-Approve)
3708,99410.30899257064,577.8681619159604,53757.43422418868,2.6662927075923264,6,1,0.0962323442432379,2040.5254696883296,working_capital,services,no,bachelors,southwest,0,0.5407631740507536,0.4554961744294356,4081.0509393766592,Subprime,0.06,🟢 Low Risk (Auto-Approve)
3709,107604.39533636988,,20631.96188537751,1.6965562848230409,10,1,0.3367649344798364,9720.56633752496,working_capital,retail,yes,bachelors,midwest,0,0.19173902535191314,5.653693851236252,11664.679605029953,Subprime,0.07,🟢 Low Risk (Auto-Approve)
3710,111772.05947449748,816.0581152032532,36535.60625903466,0.1206489661074582,12,1,0.4274213576335176,9729.903937574622,working_capital,services,yes,phd,midwest,1,0.32687602278072747,3.1957550238275543,9729.903937574622,Elite,0.68,🔴 High Risk (Auto-Reject)
